,_id,alcohol_vol,balling,beer_name,beer_type,bitterness,brewery,color,description,dry_matter,ebc,group_type,ingredients,price,temperature,vol
249,5bf2d9960d51e73f3866fda5,"4,3°",,Amarilla Nővérke,"Szűretlen kivitel, világos lager típusú sör",,,,"Hidegkomlózott sör, gyümölcsös, citrusos illattal és nem tolakodóan kesernyés ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Tettnanger komló, Amarillo komló, sörélesztő.",,,
250,5bf2d9960d51e73f3866fda6,"4,9°",,Frau Luther,"Szűretlen kivitel, vörös lager típusú sör",,,,"Hidegkomlózott vörös sör, a Cascade komlónak köszönhetően enyhén citrusos, fűszeres illat, kellemesen kesernyés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, Herkules komló, Cascade komló, sörélesztő.",,,
251,5bf2d9960d51e73f3866fda7,"5,0°",,2ecundu2,"Szűretlen, világos felsőerjesztésű búzasör",,,,"Különleges szűretlen felsőerjesztésű búzasör selymes, testes, de mégis könnyed banános–vaníliás íz vonásokkal, citrusos–banános illattal, mint az igazi német búza söröknél.",,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, narancshéj, kétféle komló, sörélesztő.",,,
252,5bf2d9960d51e73f3866fda8,"5,0°",,Lavender,"Szűretlen, világos levendulás búzasör",,,,,,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, levendula, citrus komló, kandiscukor, sörélesztõ.",,,
253,5bf2d9960d51e73f3866fda9,"5,9°",,Rock me Kapucinus,"Szűretlen, világos ale típusú sör",,,,,,,,"Összetevők: ivóvíz, maláták, Warrior, Perle, Polaris, Simcoe, Cascade komlók, US-05 sörélesztő.",,,
254,5bf2da3a0d51e756101405bb,"4,3°",,Világos Sör,"Szűrt, tükrösen tiszta, klasszikus világos lager típusú sör",,,,"Már 20 éve főzzük, igazi kellemes, enyhén kesernyés komlós utóízű, igazi „ivósör”.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
255,5bf2da3a0d51e756101405bc,"5,4°",,Barna Sör,"Szűretlen, barna lager típusú sör",,,,"Kellemesen kesernyés, kávés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő.",,,
256,5bf2da3b0d51e756101405bd,"5,4°",,Nem vagyok én Apáca,"Szűretlen, barna meggyes, lager típusú sör",,,,A nagyon intenzív meggy illat és íz hatást követően a barna sör kesernyés- kávés utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő, meggyvelő házi termelőktől.",,,
257,5bf2da3b0d51e756101405be,"4,3°",,Bodzás Angyalka,"Szűretlen, üdítően bodzaillatú- ízű, világos lager típusú sör",,,,Intenzív bodza illat és íz hatást követően a sör kesernyés- komlós utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő, bodza virág szirup, házi termelőktől.",,,
258,5bf2da3b0d51e756101405bf,"4,3°",,Szeplőtelen,"Szűretlen, világos lager típusú sör",,,,"A szűretlen sör selymes, testes, de mégis könnyed ízvilágával.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
259,5bf2da3b0d51e756101405c0,"6,5°",,Kótyagos,"Különleges, alsóerjesztésű, szűretlen, bronz színű, triplán komlózott lager típusú Búza sör",,,,"A búza és a három féle komlónak köszönhető egyedi, enyhén kesernyés citrusos-komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, búza maláta, három féle komló, sörélesztő.",,,
260,5bf2da3b0d51e756101405c1,7°,,Söröstyén,"Szűretlen, tiszta bronz színű, duplán komlózott lager típusú sör",,,,"Intenzív egyedi, kesernyés komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle, dupla mennyiségű komló, sörélesztő.",,,
261,5bf2da3b0d51e756101405c2,"7,2°",,Illuminátor,Szűretlen világos speciális hoplager,,,,"Hidegkomlózott testes sör, a hosszú ászokolási időnek köszönhetően nem tolakodóan erős alkohol fokkal, gyümölcsös, citrusos illat- és ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Hallertau Herbsbrucker komló, Citra komló, Tettnanger komló, sörélesztő.",,,
262,5bf2da3b0d51e756101405c3,"4,3°",,Amarilla Nővérke,"Szűretlen kivitel, világos lager típusú sör",,,,"Hidegkomlózott sör, gyümölcsös, citrusos illattal és nem tolakodóan kesernyés ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Tettnanger komló, Amarillo komló, sörélesztő.",,,
263,5bf2da3b0d51e756101405c4,"4,9°",,Frau Luther,"Szűretlen kivitel, vörös lager típusú sör",,,,"Hidegkomlózott vörös sör, a Cascade komlónak köszönhetően enyhén citrusos, fűszeres illat, kellemesen kesernyés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, Herkules komló, Cascade komló, sörélesztő.",,,
264,5bf2da3b0d51e756101405c5,"5,0°",,2ecundu2,"Szűretlen, világos felsőerjesztésű búzasör",,,,"Különleges szűretlen felsőerjesztésű búzasör selymes, testes, de mégis könnyed banános–vaníliás íz vonásokkal, citrusos–banános illattal, mint az igazi német búza söröknél.",,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, narancshéj, kétféle komló, sörélesztő.",,,
265,5bf2da3b0d51e756101405c6,"5,0°",,Lavender,"Szűretlen, világos levendulás búzasör",,,,,,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, levendula, citrus komló, kandiscukor, sörélesztõ.",,,
266,5bf2da3b0d51e756101405c7,"5,9°",,Rock me Kapucinus,"Szűretlen, világos ale típusú sör",,,,,,,,"Összetevők: ivóvíz, maláták, Warrior, Perle, Polaris, Simcoe, Cascade komlók, US-05 sörélesztő.",,,
267,5bf2da3d0d51e756101405c9,3.5,,Mosaic S,Session American Contemporary Pilsner,25,,,"Elkészítettük kedvenc kortárs amerikai pilsnerünk kistestvérét, a Mosaic S-t. Az ""S"" sok mindent jelölhet, de számunkra leginkább a session-t, mely már egy meglévő típus vagy sör kisebb alkoholtartalmú változatát jelöli, hasonló íz és illat intenzitás mellett. Így hát kóstoljátok a Mosaic komló citrusos-fűszeres aromáját 3,5% alkohol mellett.",,8,Csapolható,,,,
268,5bf2da3d0d51e756101405ca,4.5,,Witbier,Wheat beer,10,,,"Opálos színű, élesztős búzasör, ami a speciális erjesztési technológiának, valamint a hozzáadott koriandernek és curacaonak köszönheti jellegzetes, összetéveszthetetlen, kellemesen fűszeres ízét, gyümölcsös illatát. Fogyasztása 10°C-körül javasolt desszertek kísérőjeként, egy szelet citrommal ami még jobban kiemeli az ital különleges aromáját.",,7.5,Csapolható,,,,
269,5bf2da3d0d51e756101405cb,5.7,,Friendly Haze,New England IPA,45,,,"Három főzde közös produkciójából született ez a New England stílusú IPA, név szerint a kijevi Varvar, a miskolci Zip's és a budapesti First, utóbbinak az üzemében. A sör stílusának jellemzője, hogy az American IPA-hoz képest kevés vagy nulla keserű komló adagot adnak forralás elején, viszont forralás végén és hideg oldalon agresszívabb aroma komló mennyiségeket alkalmaznak. Ennek köszönhetően nyeri el gyümölcsös, ""juice""-os ízeit, mellette a keserűség nyersebb, zöldebb formában jelenik meg.",,8,Csapolható,,,,
270,5bf2da3d0d51e756101405cc,5.5,,Grapeyard Shift,American Pale Ale,20,,,"Őszi szezonra készült felső erjesztésű american pale ale, melyhez mádi furmint mustot adtunk az erjedés első szakaszában.  Illatában citrusosság kerül előtérbe, felfedezhetőek a japáncitrom vonásai, melyek az ízbe is átnyulnak némi gyümölcsösséggel. Száraz kortyérzettel zárul, melyben a boros jegyek is feltűnnek.",,8,Csapolható,,,,
271,5bf2da3d0d51e756101405cd,5.5,,Habanero Never Dies,Mango Habanero New England Sour Pale Ale,15,,,"GaBko Chilivel közös együttműködésünk kapcsán született egy mangós habanero chili szósz, melyet Mango Pale Ale-ünk ihletett és került is a termékbe. Tetszésünket elnyerve döntöttünk, hogy csinálunk erre egy ""fordítást"", és elkészítjük első habaneros sörünket, mely szintén egy mango infúziós ale sör, immár a new england stílus jegyében, egy kicsit meg is savanyítva, ezzel ötvözve a csípősséget 3 alapízzel (édes, savanyú, keserű) és megteremtve a lehető legjobb harmóniát közöttük.",,6,Csapolható,,,,
272,5bf2da3d0d51e756101405ce,7.0,,Angel's Ser,Barrel aged Pale Ale,35,,,"Pár zsák különleges maláta, egzotikus komlók, több évtized whisky és néhány fürt szőlő aromáját töltöttük pezsgő harmóniába, ebben a palackban.",,22/30,Palackozott,,,,
273,5bf2da3d0d51e756101405cf,6.0,,Hopiverzum,Ale,71,,,"Ezzel a sörrel a komló barátainak igyekszünk a kedvében járni, oly módon, hogy csipetnyi fenyőillatot csempésztünk főzetünkbe. Az Amarillo, Ahtanum és Cascade komlók kombinációja adja sörünk citrusos-fenyős aromáját, melyet karamell- és csokoládé-maláták kombinációjával tettünk hangsúlyosabbá.",,64,Palackozott,,,,
274,5bf2da3d0d51e756101405d0,5.5,,2in1,Wheat beer,13,,,"Kávé és sör, a másnaposság elleni klasszikus megoldások. Most megkaphatod a kettőt egyben! Vitaminokban gazdag könnyű búzasörrel készült  ""cold brew"" kávé, közepes pörkölésű, gyümölcsös Pacific Caffe blendből. Vigyázat, minden egyes pohár egy eszpresszónak megfelelő koffeint tartalmaz! ",,5,Palackozott,,,,
275,5bf2da3d0d51e756101405d1,5.0,,Miskolci Mosaic,Lager,25,,,"Régi tervünk vált valóra! Hosszas keresgélés, kisérletezés és fejlesztés után elkészítettük azt a sört, amelyhez lakóhelyünk nevét adjuk. Természetesen világos, természetesen láger, természetesen finom, mindennapi ivósör, tisztelegve a helyi hagyományok előtt. Single Hop East Coast Bohamian Pilsner, Mosaic komlóval. Miskolci, az élet Mosaic-ban!",,8,Palackozott,,,,
276,5bf2da3d0d51e756101405d2,8.0,,Imperial Stout,Ale,39,,,"Gazdag és bonyolult. Intenzív ízű, nagy, sötét sör. Pörkölt, gyümölcsös, és keserédes, egy finoman észrevehető alkohol jelenlététtel. Sötét gyümölcs ízek dominálnak (pl. szilva, aszalt szilva, mazsola). A pörkölt maláta karakter kicsit a kávé, és az étcsokoládé ízét idézi fel.",,73,Palackozott,,,,
277,5bf2da3d0d51e756101405d3,14.0,,Smoke In The Water,Ale,32,,,"Gazdag és bonyolult. Intenzív ízű, nagy, sötét sör, határozott, de nem tolakodó whisky-füstös jegyekkel. Pörkölt, gyümölcsös és keserédes, finoman észrevehető alkohol melegséggel. Sötét gyümölcsös ízek dominálnak (pl. meggy, aszalt szilva, mazsola). A pörkölt maláta karakter kicsit a kávé és az étcsokoládé ízét idézi fel.",,73,Palackozott,,,,
278,5bf2da630d51e7587c93af73,"4,3°",,Világos Sör,"Szűrt, tükrösen tiszta, klasszikus világos lager típusú sör",,,,"Már 20 éve főzzük, igazi kellemes, enyhén kesernyés komlós utóízű, igazi „ivósör”.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
279,5bf2da630d51e7587c93af74,"5,4°",,Barna Sör,"Szűretlen, barna lager típusú sör",,,,"Kellemesen kesernyés, kávés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő.",,,
280,5bf2da630d51e7587c93af75,"5,4°",,Nem vagyok én Apáca,"Szűretlen, barna meggyes, lager típusú sör",,,,A nagyon intenzív meggy illat és íz hatást követően a barna sör kesernyés- kávés utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle komló, sörélesztő, meggyvelő házi termelőktől.",,,
281,5bf2da630d51e7587c93af76,"4,3°",,Bodzás Angyalka,"Szűretlen, üdítően bodzaillatú- ízű, világos lager típusú sör",,,,Intenzív bodza illat és íz hatást követően a sör kesernyés- komlós utóízével.,,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő, bodza virág szirup, házi termelőktől.",,,
282,5bf2da630d51e7587c93af77,"4,3°",,Szeplőtelen,"Szűretlen, világos lager típusú sör",,,,"A szűretlen sör selymes, testes, de mégis könnyed ízvilágával.",,,,"Összetevők: ivóvíz, pilseni maláta, kétféle komló, sörélesztő.",,,
283,5bf2da630d51e7587c93af78,"6,5°",,Kótyagos,"Különleges, alsóerjesztésű, szűretlen, bronz színű, triplán komlózott lager típusú Búza sör",,,,"A búza és a három féle komlónak köszönhető egyedi, enyhén kesernyés citrusos-komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, búza maláta, három féle komló, sörélesztő.",,,
284,5bf2da630d51e7587c93af79,7°,,Söröstyén,"Szűretlen, tiszta bronz színű, duplán komlózott lager típusú sör",,,,"Intenzív egyedi, kesernyés komlós utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, kétféle, dupla mennyiségű komló, sörélesztő.",,,
285,5bf2da630d51e7587c93af7a,"7,2°",,Illuminátor,Szűretlen világos speciális hoplager,,,,"Hidegkomlózott testes sör, a hosszú ászokolási időnek köszönhetően nem tolakodóan erős alkohol fokkal, gyümölcsös, citrusos illat- és ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Hallertau Herbsbrucker komló, Citra komló, Tettnanger komló, sörélesztő.",,,
286,5bf2da630d51e7587c93af7b,"4,3°",,Amarilla Nővérke,"Szűretlen kivitel, világos lager típusú sör",,,,"Hidegkomlózott sör, gyümölcsös, citrusos illattal és nem tolakodóan kesernyés ízvilággal.",,,,"Összetevők: ivóvíz, pilseni maláta, Herkules komló, Tettnanger komló, Amarillo komló, sörélesztő.",,,
287,5bf2da640d51e7587c93af7c,"4,9°",,Frau Luther,"Szűretlen kivitel, vörös lager típusú sör",,,,"Hidegkomlózott vörös sör, a Cascade komlónak köszönhetően enyhén citrusos, fűszeres illat, kellemesen kesernyés utóízzel.",,,,"Összetevők: ivóvíz, pilseni maláta, karamell maláta, festő maláta, Herkules komló, Cascade komló, sörélesztő.",,,
288,5bf2da640d51e7587c93af7d,"5,0°",,2ecundu2,"Szűretlen, világos felsőerjesztésű búzasör",,,,"Különleges szűretlen felsőerjesztésű búzasör selymes, testes, de mégis könnyed banános–vaníliás íz vonásokkal, citrusos–banános illattal, mint az igazi német búza söröknél.",,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, narancshéj, kétféle komló, sörélesztő.",,,
289,5bf2da640d51e7587c93af7e,"5,0°",,Lavender,"Szűretlen, világos levendulás búzasör",,,,,,,,"Összetevők: ivóvíz, bécsi maláta, búzamaláta, levendula, citrus komló, kandiscukor, sörélesztõ.",,,
290,5bf2da640d51e7587c93af7f,"5,9°",,Rock me Kapucinus,"Szűretlen, világos ale típusú sör",,,,,,,,"Összetevők: ivóvíz, maláták, Warrior, Perle, Polaris, Simcoe, Cascade komlók, US-05 sörélesztő.",,,
